date,latitude,longitude,nummosquitos,wnvpresent,culex_erraticus,culex_pipiens,culex_pipiens/restuans,culex_restuans,culex_salinarius,culex_tarsalis,culex_territans,year,week,spray,spray_distance,ten_day_avg_percip,ten_day_avg_temp,ten_day_avg_dewpoint,ten_day_avg_pressure,ten_day_avg_windspeed
2007-09-04,41.77166,-87.703047,3,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.84,72.15,56.85,29.438499999999998,5.445
2007-09-04,41.759346,-87.745602,1,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.84,72.15,56.85,29.438499999999998,5.445
2007-09-04,41.759346,-87.745602,7,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.84,72.15,56.85,29.438499999999998,5.445
2007-09-04,41.768388,-87.678649,2,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.84,72.15,56.85,29.438499999999998,5.445
2007-09-04,41.768388,-87.678649,3,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.84,72.15,56.85,29.438499999999998,5.445
2007-09-04,41.797616,-87.797894,1,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.84,72.15,56.85,29.438499999999998,5.445
2007-09-04,41.781416,-87.77653199999999,3,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.84,72.15,56.85,29.438499999999998,5.445
2007-09-04,41.82561,-87.726549,2,1,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.84,72.15,56.85,29.438499999999998,5.445
2007-09-04,41.82561,-87.726549,1,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.84,72.15,56.85,29.438499999999998,5.445
2007-09-04,41.984809000000006,-87.728492,2,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.84,72.15,56.85,29.438499999999998,5.445
2007-09-05,41.688324,-87.676709,1,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.688324,-87.676709,1,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.688324,-87.676709,13,1,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.862292,-87.64886,7,1,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.862292,-87.64886,1,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.720848,-87.666014,1,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.731922,-87.677512,13,1,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.731922,-87.677512,38,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.723195000000004,-87.64997,2,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.723195000000004,-87.64997,1,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.868077,-87.666901,10,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.662014,-87.72460799999999,1,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.662014,-87.72460799999999,38,1,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.682587,-87.707973,5,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.682587,-87.707973,2,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.725516999999996,-87.61425799999999,1,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.721474,-87.648064,2,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.721474,-87.648064,4,1,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.869107,-87.69629300000001,3,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.869107,-87.69629300000001,14,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.719059,-87.675088,1,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.692555,-87.598865,2,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.903002,-87.68826700000001,5,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.781416,-87.77653199999999,1,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.773215,-87.60088,5,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.773215,-87.60088,4,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.822536,-87.66634300000001,3,1,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.799282,-87.585487,1,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.778748,-87.586427,1,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.778748,-87.586427,1,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.766202,-87.562889,3,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.766202,-87.562889,4,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.766202,-87.562889,1,0,0,0,0,0,0,0,1,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.754676,-87.612922,2,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.821582,-87.62779599999999,2,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.803422999999995,-87.642984,2,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.754292,-87.590773,1,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.798697,-87.736812,7,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.798697,-87.736812,1,0,0,0,0,1,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.798697,-87.736812,7,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.776156,-87.778927,7,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.776156,-87.778927,6,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.673408,-87.599862,50,1,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.673408,-87.599862,48,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.673408,-87.599862,50,1,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.673408,-87.599862,50,1,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.673408,-87.599862,50,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.726465000000005,-87.585413,4,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.726465000000005,-87.585413,50,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.729669,-87.582699,2,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.729669,-87.582699,2,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.74785,-87.70271600000001,1,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.644612,-87.60449799999999,2,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.733643,-87.55551,1,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.717753,-87.531657,22,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.717753,-87.531657,3,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.750498,-87.605294,2,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.750498,-87.605294,1,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.702723999999996,-87.536497,28,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.702723999999996,-87.536497,23,1,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.772846,-87.740029,1,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.772846,-87.740029,5,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-05,41.825902,-87.667827,1,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.595,74.55,58.6,29.396500000000003,5.385
2007-09-06,41.673408,-87.599862,19,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.673408,-87.599862,50,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.673408,-87.599862,50,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.673408,-87.599862,50,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.673408,-87.599862,50,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.673408,-87.599862,50,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.673408,-87.599862,50,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.673408,-87.599862,50,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.673408,-87.599862,46,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.673408,-87.599862,50,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.673408,-87.599862,50,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.673408,-87.599862,50,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.673408,-87.599862,50,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.673408,-87.599862,50,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.673408,-87.599862,50,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.673408,-87.599862,50,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.673408,-87.599862,49,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.673408,-87.599862,50,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.673408,-87.599862,50,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.673408,-87.599862,3,0,0,0,0,1,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.673408,-87.599862,19,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.673408,-87.599862,2,0,0,0,0,0,0,0,1,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.726465000000005,-87.585413,50,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.726465000000005,-87.585413,1,0,0,0,0,1,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.726465000000005,-87.585413,50,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.726465000000005,-87.585413,39,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.726465000000005,-87.585413,50,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.726465000000005,-87.585413,50,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.726465000000005,-87.585413,50,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.726465000000005,-87.585413,50,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.726465000000005,-87.585413,50,1,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.726465000000005,-87.585413,48,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.678618,-87.559308,5,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.678618,-87.559308,3,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.678618,-87.559308,5,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.678618,-87.559308,3,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.678618,-87.559308,1,0,0,0,0,0,1,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.737052,-87.54306700000001,4,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.740641,-87.546587,10,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.740641,-87.546587,2,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.680946,-87.535198,21,1,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.680946,-87.535198,3,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.686398,-87.531635,6,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.686398,-87.531635,2,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.686398,-87.531635,2,0,0,0,0,0,1,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.704572,-87.56566600000001,17,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.704572,-87.56566600000001,1,0,0,0,0,1,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.704572,-87.56566600000001,47,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.659112,-87.53869300000001,1,0,0,0,1,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-06,41.659112,-87.53869300000001,2,0,0,1,0,0,0,0,0,2007,36,0.0,0.0,6.0,76.65,60.7,29.344500000000004,6.63
2007-09-12,41.95469,-87.800991,2,0,0,0,1,0,0,0,0,2007,37,0.0,0.0,1.73,66.1,53.5,29.324499999999997,9.84
2007-09-12,41.95469,-87.800991,6,1,0,1,0,0,0,0,0,2007,37,0.0,0.0,1.73,66.1,53.5,29.324499999999997,9.84
2007-09-12,41.994991,-87.769279,2,0,0,0,1,0,0,0,0,2007,37,0.0,0.0,1.73,66.1,53.5,29.324499999999997,9.84
2007-09-12,41.994991,-87.769279,8,0,0,1,0,0,0,0,0,2007,37,0.0,0.0,1.73,66.1,53.5,29.324499999999997,9.84
2007-09-12,41.974089,-87.824812,3,0,0,0,1,0,0,0,0,2007,37,0.0,0.0,1.73,66.1,53.5,29.324499999999997,9.84
2007-09-12,41.867108,-87.654224,2,0,0,0,1,0,0,0,0,2007,37,0.0,0.0,1.73,66.1,53.5,29.324499999999997,9.84
2007-09-12,41.896282,-87.655232,1,0,0,0,1,0,0,0,0,2007,37,0.0,0.0,1.73,66.1,53.5,29.324499999999997,9.84
2007-09-12,41.896282,-87.655232,1,0,0,1,0,0,0,0,0,2007,37,0.0,0.0,1.73,66.1,53.5,29.324499999999997,9.84
2007-09-12,41.921965,-87.632085,1,0,0,0,1,0,0,0,0,2007,37,0.0,0.0,1.73,66.1,53.5,29.324499999999997,9.84
2007-09-12,41.921965,-87.632085,1,0,0,1,0,0,0,0,0,2007,37,0.0,0.0,1.73,66.1,53.5,29.324499999999997,9.84
2007-09-12,41.688324,-87.676709,5,0,0,0,1,0,0,0,0,2007,37,0.0,0.0,1.73,66.1,53.5,29.324499999999997,9.84
2007-09-12,41.688324,-87.676709,5,0,0,1,0,0,0,0,0,2007,37,0.0,0.0,1.73,66.1,53.5,29.324499999999997,9.84
2007-09-12,41.862292,-87.64886,1,0,0,0,1,0,0,0,0,2007,37,0.0,0.0,1.73,66.1,53.5,29.324499999999997,9.84
2007-09-12,41.720848,-87.666014,1,0,0,1,0,0,0,0,0,2007,37,0.0,0.0,1.73,66.1,53.5,29.324499999999997,9.84
2007-09-12,41.731922,-87.677512,4,0,0,0,1,0,0,0,0,2007,37,0.0,0.0,1.73,66.1,53.5,29.324499999999997,9.84
2007-09-12,41.731922,-87.677512,3,0,0,1,0,0,0,0,0,2007,37,0.0,0.0,1.73,66.1,53.5,29.324499999999997,9.84
2007-09-12,41.891126,-87.61156,1,0,0,0,1,0,0,0,0,2007,37,0.0,0.0,1.73,66.1,53.5,29.324499999999997,9.84
2007-09-12,41.907645,-87.760886,10,0,0,1,0,0,0,0,0,2007,37,0.0,0.0,1.73,66.1,53.5,29.324499999999997,9.84
2007-09-12,41.981964000000005,-87.812827,5,0,0,1,0,0,0,0,0,2007,37,0.0,0.0,1.73,66.1,53.5,29.324499999999997,9.84
2007-09-12,41.944869,-87.832763,10,1,0,0,1,0,0,0,0,2007,37,0.0,0.0,1.73,66.1,53.5,29.324499999999997,9.84
2007-09-12,41.944869,-87.832763,11,0,0,1,0,0,0,0,0,2007,37,0.0,0.0,1.73,66.1,53.5,29.324499999999997,9.84
2007-09-12,41.94983,-87.69845699999999,4,0,0,1,0,0,0,0,0,2007,37,0.0,0.0,1.73,66.1,53.5,29.324499999999997,9.84
2007-09-12,41.801497999999995,-87.763416,4,0,0,0,1,0,0,0,0,2007,37,0.0,0.0,1.73,66.1,53.5,29.324499999999997,9.84
2007-09-12,41.801497999999995,-87.763416,7,0,0,1,0,0,0,0,0,2007,37,0.0,0.0,1.73,66.1,53.5,29.324499999999997,9.84
2007-09-12,41.906638,-87.701431,6,0,0,1,0,0,0,0,0,2007,37,0.0,0.0,1.73,66.1,53.5,29.324499999999997,9.84
2007-09-12,41.723195000000004,-87.64997,1,0,0,0,1,0,0,0,0,2007,37,0.0,0.0,1.73,66.1,53.5,29.324499999999997,9.84
2007-09-12,41.868077,-87.666901,1,0,0,0,1,0,0,0,0,2007,37,0.0,0.0,1.73,66.1,53.5,29.324499999999997,9.84
2007-09-12,41.868077,-87.666901,5,0,0,1,0,0,0,0,0,2007,37,0.0,0.0,1.73,66.1,53.5,29.324499999999997,9.84
2007-09-12,41.662014,-87.72460799999999,14,0,0,0,1,0,0,0,0,2007,37,0.0,0.0,1.73,66.1,53.5,29.324499999999997,9.84
2007-09-12,41.662014,-87.72460799999999,50,0,0,1,0,0,0,0,0,2007,37,0.0,0.0,1.73,66.1,53.5,29.324499999999997,9.84
2007-09-12,41.662014,-87.72460799999999,38,0,0,1,0,0,0,0,0,2007,37,0.0,0.0,1.73,66.1,53.5,29.324499999999997,9.84
2007-09-12,41.662014,-87.72460799999999,50,0,0,1,0,0,0,0,0,2007,37,0.0,0.0,1.73,66.1,53.5,29.324499999999997,9.84
2007-09-12,41.958271,-87.702575,2,0,0,1,0,0,0,0,0,2007,37,0.0,0.0,1.73,66.1,53.5,29.324499999999997,9.84
2007-09-12,41.932094,-87.700117,1,0,0,1,0,0,0,0,0,2007,37,0.0,0.0,1.73,66.1,53.5,29.324499999999997,9.84
2007-09-12,42.006858,-87.675919,1,0,0,0,1,0,0,0,0,2007,37,0.0,0.0,1.73,66.1,53.5,29.324499999999997,9.84
2007-09-12,42.006858,-87.675919,1,0,0,1,0,0,0,0,0,2007,37,0.0,0.0,1.73,66.1,53.5,29.324499999999997,9.84
